force,stroke
5501.787,0.6497812
5502.407,0.6499479
5502.725,0.6501146
5502.582,0.6502813
5502.987,0.6504479
5503.806,0.6506146
5504.37,0.6507812
5504.608,0.6509479
5504.854,0.6511146
5505.292,0.6512812
5505.387,0.6514479
5505.609,0.6516145
5506.166,0.6517813
5506.619,0.6519479
5506.841,0.6521146
5507.104,0.6522812
5507.254,0.6524479
5507.382,0.6526146
5508.042,0.6527812
5508.145,0.6529479
5508.312,0.6531146
5508.304,0.6532813
5508.534,0.6534479
5508.916,0.6536146
5509.186,0.6537812
5509.464,0.6539479
5509.973,0.6541146
5510.306,0.6542813
5510.33,0.6544479
5510.95,0.6546146
5510.926,0.6547812
5511.363,0.6549479
5511.904,0.6551146
5512.079,0.6552812
5512.293,0.6554479
5512.683,0.6556146
5512.969,0.6557813
5513.334,0.6559479
5513.716,0.6561146
5513.835,0.6562812
5514.192,0.6564479
5514.582,0.6566146
5514.685,0.6567813
5514.916,0.6569479
5515.25,0.6571146
5515.894,0.6572812
5515.75,0.6574479
5515.631,0.6576146
5515.814,0.6577812
5516.402,0.6579479
5516.648,0.6581146
5516.728,0.6582708
5517.062,0.6584375
5517.427,0.6586041
5518.524,0.6587708
5518.58,0.6589375
5519.024,0.6591042
5519.199,0.6592708
5519.39,0.6594375
5519.851,0.6596041
5520.335,0.6597708
5520.09,0.6599375
5520.455,0.6601042
5520.693,0.6602812
5521.154,0.6604479
5521.123,0.6606146
5521.718,0.6607813
5522.291,0.6609479
5522.481,0.6611146
5522.792,0.6612812
5522.728,0.6614479
5522.752,0.6616146
5523.221,0.6617813
5523.761,0.6619479
5524.119,0.6621146
5524.159,0.6622812
5524.707,0.6624479
5524.715,0.6626146
5524.985,0.6627812
5525.216,0.6629479
5525.621,0.6631145
5526.01,0.6632813
5526.256,0.6634479
5526.646,0.6636146
5527.011,0.6637812
5527.576,0.6639479
5527.663,0.6641146
5527.846,0.6642812
5528.005,0.6644479
5528.315,0.664625
5528.299,0.6647916
5528.799,0.6649583
5529.157,0.665125
5529.467,0.6652917
5529.761,0.6654583
5530.19,0.665625
5530.405,0.6657916
5530.397,0.6659583
5530.588,0.666125
5530.85,0.6662917
5530.969,0.6664583
5531.128,0.666625
5531.947,0.6667917
5532.313,0.6669583
5532.614,0.667125
5533.21,0.6672916
5533.52,0.6674584
5533.846,0.667625
5533.504,0.6677917
5533.87,0.6679583
5534.156,0.668125
5534.116,0.6682917
5534.562,0.6684583
5534.951,0.668625
5535.277,0.6687917
5535.714,0.6689479
5535.857,0.6691146
5536.047,0.6692812
5536.541,0.6694479
5536.699,0.6696146
5536.397,0.6697813
5537.113,0.6699479
5537.462,0.6701146
5537.725,0.6702812
5537.899,0.6704479
5538.058,0.6706146
5538.535,0.6707813
5539.139,0.6709479
5539.036,0.6711146
5539.394,0.6712812
5539.902,0.6714479
5540.196,0.6716146
5540.57,0.6717812
5540.816,0.6719479
5540.713,0.6721146
5540.776,0.6722813
5540.863,0.6724479
5541.237,0.6726146
5541.603,0.6727812
5542.096,0.6729479
5542.43,0.6731146
5542.62,0.6732813
5543.391,0.6734479
5543.804,0.6736146
5543.852,0.6737812
5543.732,0.6739375
5543.732,0.6741042
5544.321,0.6742708
5544.83,0.6744375
5545.076,0.6746042
5544.718,0.6747813
5545.25,0.6749479
5545.751,0.6751146
5546.236,0.6752812
5546.244,0.6754479
5546.173,0.6756146
5546.633,0.6757813
5547.11,0.6759479
5547.627,0.6761146
5548.096,0.6762812
5548.175,0.6764479
5548.183,0.6766146
5548.882,0.6767812
5549.264,0.6769479
5549.836,0.6771145
5549.796,0.6772813
5549.55,0.6774479
5549.796,0.6776146
5550.305,0.6777812
5550.599,0.6779479
5550.766,0.6781146
5551.084,0.6782812
5551.394,0.6784479
5551.553,0.6786146
5551.815,0.6787813
5552.292,0.6789479
5552.721,0.6791041
5552.92,0.6792708
5552.769,0.6794375
5552.562,0.6796042
5553.094,0.6797708
5553.722,0.6799375
5554.024,0.6801041
5554.446,0.6802709
5554.271,0.6804375
5554.311,0.6806042
5555.121,0.6807708
5555.463,0.6809375
5555.987,0.6811146
5556.043,0.6812813
5556.369,0.6814479
5556.623,0.6816146
5557.06,0.6817812
5557.378,0.6819479
5557.688,0.6821146
5558.276,0.6822813
5558.332,0.6824479
5558.761,0.6826146
5558.506,0.6827812
5558.563,0.6829479
5558.952,0.6831146
5559.397,0.6832812
5559.651,0.6834479
5559.961,0.6836146
5560.184,0.6837813
5560.645,0.6839479
5560.915,0.6841146
5560.946,0.6842812
5561.002,0.6844479
5560.955,0.6846146
5561.59,0.6847813
5562.273,0.6849479
5562.345,0.6851146
5562.409,0.6852812
5563.14,0.6854479
5563.632,0.6856146
5563.426,0.6857917
5563.418,0.6859583
5564.085,0.686125
5564.356,0.6862916
5564.419,0.6864583
5564.92,0.686625
5565.31,0.6867917
5565.262,0.6869583
5565.644,0.687125
5565.771,0.6872917
5566.311,0.6874583
5566.597,0.687625
5567.113,0.6877916
5567.122,0.6879583
5567.765,0.688125
5567.575,0.6882917
5567.678,0.6884583
5567.789,0.688625
5568.353,0.6887916
5568.552,0.6889583
5568.878,0.689125
5568.958,0.6892917
5569.466,0.6894479
5569.649,0.6896146
5569.863,0.6897812
5569.896,0.6899479
5570.038,0.6901146
5570.412,0.6902813
5570.746,0.6904479
5571.222,0.6906146
5571.644,0.6907812
5571.684,0.6909479
5572.017,0.6911146
5572.096,0.6912813
5572.271,0.6914479
5572.271,0.6916146
5572.835,0.6917812
5573.193,0.6919479
5573.408,0.6921146
5573.646,0.6922812
5574.099,0.6924479
5574.497,0.6926146
5574.91,0.6927813
5574.95,0.6929479
5575.395,0.6931146
5575.649,0.6932812
5576.102,0.6934479
5576.348,0.6936146
5576.102,0.6937813
5576.555,0.6939479
5576.873,0.6941146
5577.079,0.6942812
5577.254,0.6944479
5577.159,0.6946146
5577.58,0.6947812
5578.208,0.6949479
5578.844,0.6951146
5578.86,0.6952813
5578.645,0.6954479
5579.162,0.6956146
5579.368,0.6957812
5579.456,0.6959479
5579.742,0.6961146
5580.163,0.6962813
5580.107,0.6964479
5580.21,0.6966146
5580.87,0.6967812
5581.713,0.6969479
5582.046,0.6971146
5582.11,0.6972812
5582.142,0.6974479
5582.11,0.6976146
5582.269,0.6977813
5582.674,0.6979479
5583.271,0.6981146
5583.429,0.6982812
5583.914,0.6984479
5584.168,0.6986146
5584.367,0.6987813
5584.653,0.6989479
5584.923,0.6991146
5584.598,0.6992812
5585.035,0.6994479
5585.297,0.6996146
5585.591,0.6997812
5585.646,0.6999479
5586.076,0.7001145
5586.052,0.7002708
5586.434,0.7004375
5586.95,0.7006041
5587.324,0.7007709
5587.594,0.7009375
5588.079,0.7011042
5588.126,0.7012708
5588.055,0.7014375
5588.039,0.7016146
5588.484,0.7017812
5589,0.7019479
5589.127,0.7021146
5589.596,0.7022812
5589.858,0.7024479
5590.065,0.7026146
5590.486,0.7027813
5590.614,0.7029479
5591.083,0.7031146
5591.456,0.7032812
5591.345,0.7034479
5591.869,0.7036146
5592.076,0.7037812
5591.687,0.7039479
5591.933,0.7041146
5592.807,0.7042813
5593.332,0.7044479
5593.022,0.7046146
5593.491,0.7047812
5594.086,0.7049479
5594.341,0.7051146
5594.031,0.7052813
5594.325,0.7054479
5594.913,0.7056146
5594.897,0.7057812
5595.072,0.7059479
5595.732,0.7061146
5596.098,0.7062812
5595.97,0.7064479
5596.232,0.706625
5596.55,0.7067916
5597.099,0.7069584
5597.345,0.707125
5597.457,0.7072917
5597.758,0.7074583
5597.854,0.707625
5597.981,0.7077917
5598.092,0.7079583
5598.648,0.708125
5598.998,0.7082916
5599.26,0.7084583
5599.546,0.708625
5600.167,0.7087917
5600.087,0.7089583
5600.047,0.709125
5600.262,0.7092916
5600.977,0.7094584
5601.255,0.709625
5601.279,0.7097917
5601.581,0.7099583
5601.796,0.7101146
5601.939,0.7102813
5602.511,0.7104479
5602.598,0.7106146
5602.948,0.7107812
5603.139,0.7109479
5603.258,0.7111146
5603.734,0.7112812
5603.584,0.7114479
5603.743,0.7116145
5604.235,0.7117813
5604.275,0.7119479
5604.601,0.7121146
5605.213,0.7122812
5605.253,0.7124479
5605.419,0.7126146
5605.602,0.7127813
5606.023,0.7129479
5605.992,0.7131146
5606.374,0.7132812
5606.619,0.7134479
5606.85,0.7136146
5607.215,0.7137812
5607.605,0.7139479
5607.74,0.7141145
5608.177,0.7142813
5608.463,0.7144479
5608.392,0.7146146
5608.813,0.7147812
5609.306,0.7149479
5609.425,0.7151146
5609.695,0.7152812
5609.917,0.7154479
5610.386,0.7156146
5610.545,0.7157813
5610.776,0.7159479
5610.8,0.7161146
5610.76,0.7162812
5610.815,0.7164479
5611.476,0.7166146
5612,0.7167813
5612.191,0.7169479
5612.532,0.7171146
5612.961,0.7172812
5612.866,0.7174479
5613.033,0.7176146
5612.961,0.7177812
5613.446,0.7179479
5614.186,0.7181146
5614.4,0.7182813
5614.472,0.7184479
5614.797,0.7186146
5614.972,0.7187812
5615.131,0.7189479
5615.234,0.7191146
5615.798,0.7192813
5616.108,0.7194479
5616.084,0.7196146
5616.912,0.7197812
5617.118,0.7199479
5617.157,0.7201146
5617.102,0.7202812
5617.333,0.7204479
5617.102,0.7206146
5617.777,0.7207708
5618,0.7209375
5617.96,0.7211041
5618.604,0.7212708
5618.7,0.7214375
5618.826,0.7216042
5618.834,0.7217708
5619.112,0.7219375
5619.518,0.7221041
5619.963,0.7222708
5620.376,0.7224375
5620.813,0.7226042
5621.043,0.7227708
5621.338,0.7229479
5621.561,0.7231146
5621.704,0.7232813
5621.656,0.7234479
5622.021,0.7236146
5622.371,0.7237812
5622.681,0.7239479
5623.015,0.7241146
5622.879,0.7242813
5623.452,0.7244479
5623.81,0.7246146
5624.238,0.7247812
5624.405,0.7249479
5624.445,0.7251146
5624.548,0.7252812
5624.906,0.7254479
5625.097,0.7256145
5625.208,0.7257813
5625.781,0.7259479
5626.067,0.7261146
5626.098,0.7262812
5626.559,0.7264479
5626.766,0.7266146
5626.567,0.7267812
5626.71,0.7269479
5627.068,0.7271146
5627.37,0.7272812
5627.974,0.7274583
5628.308,0.727625
5628.363,0.7277917
5628.458,0.7279583
5628.642,0.728125
5629.277,0.7282916
5629.373,0.7284583
5629.881,0.728625
5630.493,0.7287917
5630.501,0.7289687
5630.239,0.7291354
5630.167,0.729302
5630.271,0.7294688
5631.042,0.7296354
5631.502,0.7297916
5631.836,0.7299583
5632.067,0.730125
5632.154,0.7302917
5632.512,0.7304583
5632.671,0.730625
5632.655,0.7307917
5632.997,0.7309583
5632.869,0.731125
5633.116,0.7312812
5633.545,0.7314479
5633.759,0.7316146
5634.045,0.7317812
5634.57,0.7319479
5634.88,0.7321146
5635.229,0.7322813
5635.516,0.7324479
5635.468,0.7326146
5635.333,0.7327812
5635.802,0.7329479
5635.897,0.7331146
5635.914,0.7332813
5636.43,0.7334479
5636.907,0.7336146
5636.986,0.7337812
5637.328,0.7339479
5637.685,0.7341146
5637.781,0.7342812
5637.956,0.7344479
5638.17,0.7346146
5638.75,0.7347813
5638.981,0.7349479
5638.933,0.7351146
5639.124,0.7352812
5639.299,0.7354479
5639.609,0.7356146
5640.125,0.7357813
5640.324,0.7359479
5640.245,0.7361146
5640.745,0.7362812
5641.095,0.7364375
5641.04,0.7366042
5641.23,0.7367708
5641.564,0.7369375
5641.938,0.7371145
5641.921,0.7372813
5642.525,0.7374479
5642.613,0.7376146
5642.812,0.7377812
5642.795,0.7379479
5643.622,0.7381146
5643.996,0.7382813
5644.25,0.7384479
5644.464,0.7386146
5644.854,0.7387812
5644.544,0.7389479
5644.774,0.7391146
5645.275,0.7392812
5645.8,0.7394479
5645.839,0.7396145
5645.665,0.7397813
5646.062,0.7399479
5646.547,0.7401146
5646.404,0.7402812
5646.34,0.7404479
5646.801,0.7406146
5647.27,0.7407812
5647.961,0.7409479
5648.041,0.7411146
5647.683,0.7412813
5647.842,0.7414479
5648.192,0.7416146
5648.549,0.7417708
5648.685,0.7419375
5648.947,0.7421042
5649.766,0.7422708
5649.606,0.7424375
5649.646,0.7426041
5649.766,0.7427709
5649.861,0.7429375
5650.155,0.7431042
5650.481,0.7432708
5650.934,0.7434375
5651.069,0.7436042
5651.578,0.7437813
5651.943,0.7439479
5652.189,0.7441146
5652.38,0.7442812
5652.937,0.7444479
5652.984,0.7446146
5653.135,0.7447813
5653.095,0.7449479
5653.143,0.7451146
5653.397,0.7452812
5654.287,0.7454479
5654.295,0.7456146
5654.653,0.7457812
5654.939,0.7459479
5654.995,0.7461146
5655.368,0.7462813
5655.408,0.7464479
5655.781,0.7466146
5655.766,0.7467812
5655.623,0.7469479
5655.876,0.7471146
5656.576,0.7472813
5657.116,0.7474479
5656.981,0.7476146
5657.021,0.7477812
5657.212,0.7479583
5657.387,0.748125
5658.007,0.7482917
5658.523,0.7484583
5658.563,0.748625
5658.189,0.7487916
5658.611,0.7489583
5658.928,0.749125
5659,0.7492917
5659.708,0.7494583
5660.105,0.749625
5659.898,0.7497917
5660.295,0.7499583
5660.359,0.750125
5660.756,0.7502916
5661.202,0.7504583
5661.098,0.750625
5661.527,0.7507917
5662.203,0.7509583
5662.402,0.751125
5662.171,0.7512916
5662.25,0.7514583
5662.775,0.751625
5663.252,0.7517812
5663.18,0.7519479
5663.689,0.7521146
5664.174,0.7522812
5663.928,0.7524479
5663.896,0.7526146
5664.229,0.7527812
5664.555,0.7529479
5664.714,0.7531146
5664.793,0.7532812
5664.841,0.7534479
5665.421,0.7536146
5665.747,0.7537813
5666.073,0.7539479
5665.859,0.7541146
5665.994,0.7542812
5666.486,0.7544479
5666.51,0.754625
5666.772,0.7547917
5667.186,0.7549583
5667.671,0.755125
5668.028,0.7552916
5668.187,0.7554479
5668.561,0.7556146
5668.688,0.7557812
5669.093,0.7559479
5668.775,0.7561146
5668.68,0.7562813
5669.157,0.7564479
5669.642,0.7566146
5669.681,0.7567812
5670.166,0.7569479
5670.317,0.7571146
5670.118,0.7572812
5670.556,0.7574479
5670.675,0.7576146
5670.46,0.7577813
5671.231,0.7579479
5671.597,0.7581146
5671.414,0.7582812
5671.883,0.7584479
5672.518,0.7586146
5672.622,0.7587813
5672.375,0.7589479
5673.043,0.7591146
5672.979,0.7592812
5673.257,0.7594479
5673.774,0.7596146
5674.028,0.7597812
5674.235,0.7599479
5674.41,0.7601146
5674.656,0.7602813
5674.759,0.7604479
5675.364,0.7606146
5675.197,0.7607812
5675.57,0.7609479
5675.873,0.7611146
5675.792,0.7612813
5675.92,0.7614479
5676.738,0.7616146
5677.279,0.7617812
5677.485,0.7619479
5677.311,0.7621146
5677.398,0.7622812
5677.771,0.7624479
5677.732,0.7626145
5678.502,0.7627708
5678.574,0.7629375
5678.614,0.7631041
5678.813,0.7632709
5678.884,0.7634375
5679.051,0.7636042
5679.297,0.7637708
5679.79,0.7639375
5679.774,0.7641146
5679.774,0.7642812
5680.41,0.7644479
5681.062,0.7646146
5681.133,0.7647812
5681.364,0.7649479
5681.554,0.7651145
5681.634,0.7652813
5681.697,0.7654479
5682.039,0.7656146
5682.254,0.7657812
5682.644,0.7659479
5683.041,0.7661146
5683.184,0.7662812
5682.985,0.7664479
5682.874,0.7666146
5683.708,0.7667813
5684.185,0.7669479
5684.313,0.7671146
5684.392,0.7672812
5684.408,0.7674479
5684.503,0.7676146
5685.115,0.7677813
5685.163,0.7679479
5685.528,0.7681146
5686.116,0.7682812
5686.259,0.7684479
5686.625,0.7686146
5686.633,0.7687812
5686.927,0.7689479
5687.173,0.7691146
5686.911,0.7692916
5687.292,0.7694584
5687.722,0.769625
5687.913,0.7697917
5688.381,0.7699583
5688.739,0.770125
5688.675,0.7702917
5688.644,0.7704583
5689.057,0.770625
5689.502,0.7707916
5689.518,0.7709583
5689.796,0.771125
5690.002,0.7712917
5690.169,0.7714583
5690.694,0.771625
5690.209,0.7717916
5690.98,0.7719584
5691.131,0.772125
5690.813,0.7722917
5691.361,0.7724583
5691.727,0.772625
5691.925,0.7727813
5692.045,0.7729479
5692.411,0.7731146
5692.792,0.7732812
5692.283,0.7734479
5692.395,0.7736146
5692.744,0.7737812
5693.221,0.7739479
5693.134,0.7741145
5693.658,0.7742813
5693.849,0.7744479
5694.047,0.7746146
5694.135,0.7747812
5694.651,0.7749479
5694.994,0.7751146
5694.977,0.7752813
5695.478,0.7754479
5695.732,0.7756146
5695.844,0.7757812
5696.384,0.7759479
5696.154,0.7761146
5696.789,0.7762812
5697.194,0.7764479
5697.346,0.7766145
5697.409,0.7767813
5697.521,0.7769479
5697.647,0.7771146
5698.292,0.7772812
5698.633,0.7774479
5698.244,0.7776146
5698.379,0.7777812
5698.848,0.7779479
5699.086,0.7781146
5699.142,0.7782813
5698.84,0.7784479
5699.118,0.7786146
5699.579,0.7787812
5699.801,0.7789479
5700.048,0.7791146
5700.374,0.7792813
5700.818,0.7794479
5701.312,0.7796146
5701.343,0.7797812
5701.184,0.7799479
5701.184,0.7801146
5702.051,0.7802812
5702.273,0.7804479
5702.344,0.7806146
5702.742,0.7807813
5703.282,0.7809479
5703.163,0.7811146
5703.107,0.7812812
5703.656,0.7814479
5703.672,0.7816146
5704.109,0.7817813
5704.22,0.7819479
5704.363,0.7821146
5704.665,0.7822812
5704.546,0.7824479
5704.673,0.7826146
5704.936,0.7827812
5705.293,0.7829479
5705.929,0.7831146
5705.905,0.7832813
5706.048,0.7834375
5706.39,0.7836041
5706.541,0.7837708
5706.612,0.7839375
5706.843,0.7841042
5707.153,0.7842708
5707.272,0.7844375
5707.82,0.7846041
5707.836,0.7847708
5708.019,0.7849479
5708.122,0.7851146
5708.162,0.7852812
5708.782,0.7854479
5709.028,0.7856146
5709.219,0.7857813
5709.219,0.7859479
5709.632,0.7861146
5709.799,0.7862812
5710.53,0.7864479
5710.697,0.7866146
5710.467,0.7867813
5710.435,0.7869479
5711.055,0.7871146
5711.325,0.7872812
5711.174,0.7874479
5711.492,0.7876146
5712.144,0.7877812
5712.112,0.7879479
5712.422,0.7881145
5712.533,0.7882813
5712.819,0.7884479
5712.899,0.7886146
5712.978,0.7887812
5713.208,0.7889479
5713.359,0.7891146
5713.63,0.7892812
5714.139,0.7894583
5714.488,0.789625
5714.687,0.7897916
5714.989,0.7899583
5715.084,0.790125
5715.299,0.7902917
5715.537,0.7904583
5715.608,0.790625
5715.775,0.7907916
5715.998,0.7909583
5715.751,0.791125
5716.26,0.7912917
5716.816,0.7914583
5717.071,0.7916354
5717.778,0.791802
5717.596,0.7919688
5717.413,0.792125
5718.001,0.7922916
5718.303,0.7924583
5718.104,0.792625
5718.366,0.7927917
5719.169,0.7929583
5719.296,0.793125
5719.137,0.7932917
5719.113,0.7934583
5719.654,0.793625
5719.876,0.7937917
5720.17,0.7939583
5720.345,0.794125
5719.972,0.7942812
5720.282,0.7944479
5720.711,0.7946146
5720.767,0.7947813
5720.949,0.7949479
5721.649,0.7951146
5722.022,0.7952812
5721.982,0.7954479
5722.054,0.7956146
5721.918,0.7957813
5722.713,0.7959479
5722.865,0.796125
5723.023,0.7962812
5723.524,0.7964479
5723.739,0.7966146
5723.786,0.7967917
5723.874,0.7969479
5723.914,0.7971146
5724.168,0.7972813
5724.47,0.7974479
5724.581,0.7976146
5724.923,0.7977812
5725.129,0.7979479
5725.416,0.7981146
5725.614,0.7982813
5725.773,0.7984479
5725.709,0.7986146
5726.091,0.7987812
5726.369,0.7989479
5726.472,0.7991146
5726.361,0.7992812
5726.743,0.7994479
5727.092,0.7996145
5727.148,0.7997813
5727.458,0.7999479
5727.967,0.8001146
5728.149,0.8002812
5728.809,0.8004479
5728.984,0.8006146
5729.032,0.8007813
5729.119,0.8009479
5728.944,0.8011146
5729.207,0.8012812
5729.723,0.8014479
5730.271,0.8016146
5730.327,0.8017812
5730.319,0.8019479
5730.661,0.8021145
5730.716,0.8022813
5730.692,0.8024479
5731.32,0.8026146
5731.472,0.8027812
5731.678,0.8029479
5731.726,0.8031146
5732.083,0.8032812
5732.282,0.8034479
5732.242,0.8036146
5732.473,0.8037813
5732.759,0.8039479
5732.846,0.8041146
5733.045,0.8042708
5733.856,0.8044375
5734.269,0.8046042
5733.943,0.8047708
5733.72,0.8049375
5734.348,0.8051041
5734.579,0.8052709
5734.777,0.8054375
5734.746,0.8056042
5734.738,0.8057708
5734.92,0.8059375
5735.708,0.8061146
5735.715,0.8062813
5735.644,0.8064479
5736.017,0.8066146
5736.295,0.8067812
5736.867,0.8069479
5736.995,0.8071146
5737.13,0.8072813
5737.233,0.8074479
5737.543,0.8076146
5737.67,0.8077812
5737.996,0.8079479
5738.473,0.8081146
5738.434,0.8082812
5738.465,0.8084479
5738.33,0.8086146
5738.648,0.8087813
5738.989,0.8089479
5739.212,0.8091146
5739.466,0.8092812
5740.269,0.8094479
5740.436,0.8096146
5740.491,0.8097813
5740.896,0.8099479
5740.849,0.8101146
5740.896,0.8102916
5740.881,0.8104583
5741.382,0.810625
5741.453,0.8107917
5741.588,0.8109583
5742.168,0.811125
5742.462,0.8112916
5742.518,0.8114583
5742.812,0.811625
5743.162,0.8117917
5742.622,0.8119583
5743.13,0.812125
5743.631,0.8122917
5743.36,0.8124583
5743.337,0.812625
5744.076,0.8127916
5745.236,0.8129583
5745.117,0.813125
5745.117,0.8132917
5745.411,0.8134583
5745.252,0.813625
5745.522,0.8137916
5745.498,0.8139583
5745.872,0.814125
5746.086,0.8142917
5746.373,0.8144479
5746.516,0.8146146
5746.81,0.8147812
